id,vl_fatu,vl_sldo,dt_refe,ds_cnae,dt_abrt
261,209132.7555738192,108756.15859726771,2023-05-01,68.35-9,2022-06-22
261,163914.6308871931,108756.15859726771,2023-06-01,68.35-9,2022-06-22
261,113714.72981595002,108756.15859726771,2023-07-01,68.35-9,2022-06-22
261,70953.64812899033,108756.15859726771,2023-08-01,68.35-9,2022-06-22
261,41256.89896418598,108756.15859726771,2023-09-01,68.35-9,2022-06-22
261,23352.471552777577,108756.15859726771,2023-10-01,68.35-9,2022-06-22
261,13331.787529714866,108756.15859726771,2023-11-01,68.35-9,2022-06-22
261,7800.435249065959,108756.15859726771,2023-12-01,68.35-9,2022-06-22
262,447295.4191125477,70633.4386353388,2023-01-01,42.18-1,2023-12-31
262,531720.8722924242,70633.4386353388,2023-02-01,42.18-1,2023-12-31
262,659780.1813298006,70633.4386353388,2023-03-01,42.18-1,2023-12-31
262,818559.1559924971,70633.4386353388,2023-04-01,42.18-1,2023-12-31
262,975829.1924157131,70633.4386353388,2023-05-01,42.18-1,2023-12-31
262,1085869.5947661872,70633.4386353388,2023-06-01,42.18-1,2023-12-31
262,1117812.7191894243,70633.4386353388,2023-07-01,42.18-1,2023-12-31
262,1085780.0187022649,70633.4386353388,2023-08-01,42.18-1,2023-12-31
262,1044839.7927593914,70633.4386353388,2023-09-01,42.18-1,2023-12-31
262,1059214.8215688216,70633.4386353388,2023-10-01,42.18-1,2023-12-31
262,1187677.4664537737,70633.4386353388,2023-11-01,42.18-1,2023-12-31
262,1502405.0104588768,70633.4386353388,2023-12-01,42.18-1,2023-12-31
263,325623.66167688515,145176.68994490756,2023-01-01,46.88-1,2020-12-29
263,358422.91373903764,145176.68994490756,2023-02-01,46.88-1,2020-12-29
263,394886.0944025486,145176.68994490756,2023-03-01,46.88-1,2020-12-29
263,421614.60341336986,145176.68994490756,2023-04-01,46.88-1,2020-12-29
263,423623.11816622596,145176.68994490756,2023-05-01,46.88-1,2020-12-29
263,392545.1697202034,145176.68994490756,2023-06-01,46.88-1,2020-12-29
263,333916.51818292553,145176.68994490756,2023-07-01,46.88-1,2020-12-29
263,264827.4002544027,145176.68994490756,2023-08-01,46.88-1,2020-12-29
263,202590.803997377,145176.68994490756,2023-09-01,46.88-1,2020-12-29
263,155850.69235559946,145176.68994490756,2023-10-01,46.88-1,2020-12-29
263,124734.04019363805,145176.68994490756,2023-11-01,46.88-1,2020-12-29
263,105484.08907679531,145176.68994490756,2023-12-01,46.88-1,2020-12-29
264,355652.95917653636,109759.93548853979,2023-01-01,44.43-6,2021-01-01
264,452393.80541927525,109759.93548853979,2023-02-01,44.43-6,2021-01-01
264,611238.3309326932,109759.93548853979,2023-03-01,44.43-6,2021-01-01
264,828181.1042146067,109759.93548853979,2023-04-01,44.43-6,2021-01-01
264,1065789.3089598592,109759.93548853979,2023-05-01,44.43-6,2021-01-01
264,1248051.8910091599,109759.93548853979,2023-06-01,44.43-6,2021-01-01
264,1305912.5804420458,109759.93548853979,2023-07-01,44.43-6,2021-01-01
264,1250237.9485817652,109759.93548853979,2023-08-01,44.43-6,2021-01-01
264,1177447.539836881,109759.93548853979,2023-09-01,44.43-6,2021-01-01
264,1200728.0360299125,109759.93548853979,2023-10-01,44.43-6,2021-01-01
264,1425525.99329015,109759.93548853979,2023-11-01,44.43-6,2021-01-01
264,2017483.37070673,109759.93548853979,2023-12-01,44.43-6,2021-01-01
265,206971.3254539268,90693.95613670231,2023-01-01,93.52-7,2018-11-14
265,243416.98313827085,90693.95613670231,2023-02-01,93.52-7,2018-11-14
265,304115.43002246245,90693.95613670231,2023-03-01,93.52-7,2018-11-14
265,389970.07968629716,90693.95613670231,2023-04-01,93.52-7,2018-11-14
265,497403.7139866838,90693.95613670231,2023-05-01,93.52-7,2018-11-14
265,617432.3295619613,90693.95613670231,2023-06-01,93.52-7,2018-11-14
265,741917.9932615473,90693.95613670231,2023-07-01,93.52-7,2018-11-14
265,877277.7777250902,90693.95613670231,2023-08-01,93.52-7,2018-11-14
265,1058935.5443300474,90693.95613670231,2023-09-01,93.52-7,2018-11-14
265,1365220.7721721448,90693.95613670231,2023-10-01,93.52-7,2018-11-14
265,1950175.5141859492,90693.95613670231,2023-11-01,93.52-7,2018-11-14
265,3137693.0245110993,90693.95613670231,2023-12-01,93.52-7,2018-11-14
266,383693.695878706,41807.34220176187,2023-01-01,20.42-7,2023-04-29
266,442247.2068490085,41807.34220176187,2023-02-01,20.42-7,2023-04-29
266,497752.9843279702,41807.34220176187,2023-03-01,20.42-7,2023-04-29
266,518572.6871239824,41807.34220176187,2023-04-01,20.42-7,2023-04-29
266,475622.285648109,41807.34220176187,2023-05-01,20.42-7,2023-04-29
266,369445.62207299325,41807.34220176187,2023-06-01,20.42-7,2023-04-29
266,239385.68275713248,41807.34220176187,2023-07-01,20.42-7,2023-04-29
266,132386.34356263222,41807.34220176187,2023-08-01,20.42-7,2023-04-29
266,66703.06010132315,41807.34220176187,2023-09-01,20.42-7,2023-04-29
266,33343.10996754827,41807.34220176187,2023-10-01,20.42-7,2023-04-29
266,17651.613753234455,41807.34220176187,2023-11-01,20.42-7,2023-04-29
266,10125.552724391184,41807.34220176187,2023-12-01,20.42-7,2023-04-29
267,122631.83415000966,74921.51467974944,2023-01-01,37.68-4,2016-06-10
267,140393.32147983677,74921.51467974944,2023-02-01,37.68-4,2016-06-10
267,166999.77149292175,74921.51467974944,2023-03-01,37.68-4,2016-06-10
267,199719.52195118825,74921.51467974944,2023-04-01,37.68-4,2016-06-10
267,233057.20127375875,74921.51467974944,2023-05-01,37.68-4,2016-06-10
267,259935.78162317898,74921.51467974944,2023-06-01,37.68-4,2016-06-10
267,275763.95353932685,74921.51467974944,2023-07-01,37.68-4,2016-06-10
267,282701.74485395505,74921.51467974944,2023-08-01,37.68-4,2016-06-10
267,289954.81832501345,74921.51467974944,2023-09-01,37.68-4,2016-06-10
267,310515.10994926264,74921.51467974944,2023-10-01,37.68-4,2016-06-10
267,359481.8766165412,74921.51467974944,2023-11-01,37.68-4,2016-06-10
267,457051.130957779,74921.51467974944,2023-12-01,37.68-4,2016-06-10
268,468724.64756715705,131945.3111800735,2023-01-01,53.88-5,2017-01-23
268,505975.5636898805,131945.3111800735,2023-02-01,53.88-5,2017-01-23
268,529277.1986526735,131945.3111800735,2023-03-01,53.88-5,2017-01-23
268,517375.2161861907,131945.3111800735,2023-04-01,53.88-5,2017-01-23
268,457169.1842466107,131945.3111800735,2023-05-01,53.88-5,2017-01-23
268,356741.5208730081,131945.3111800735,2023-06-01,53.88-5,2017-01-23
268,244350.88274829736,131945.3111800735,2023-07-01,53.88-5,2017-01-23
268,149462.21314069812,131945.3111800735,2023-08-01,53.88-5,2017-01-23
268,84907.7824203935,131945.3111800735,2023-09-01,53.88-5,2017-01-23
268,47030.0758319511,131945.3111800735,2023-10-01,53.88-5,2017-01-23
268,26415.406623450872,131945.3111800735,2023-11-01,53.88-5,2017-01-23
268,15306.153477716562,131945.3111800735,2023-12-01,53.88-5,2017-01-23
269,197747.8553718977,10669.741880308553,2023-01-01,33.16-1,2020-04-30
269,223533.68055581438,10669.741880308553,2023-02-01,33.16-1,2020-04-30
269,255885.67732148166,10669.741880308553,2023-03-01,33.16-1,2020-04-30
269,285872.9420812583,10669.741880308553,2023-04-01,33.16-1,2020-04-30
269,301327.7727749786,10669.741880308553,2023-05-01,33.16-1,2020-04-30
269,292603.06978049094,10669.741880308553,2023-06-01,33.16-1,2020-04-30
269,260114.279167323,10669.741880308553,2023-07-01,33.16-1,2020-04-30
269,215417.30078054595,10669.741880308553,2023-08-01,33.16-1,2020-04-30
269,172997.8190407912,10669.741880308553,2023-09-01,33.16-1,2020-04-30
269,141596.6246051962,10669.741880308553,2023-10-01,33.16-1,2020-04-30
269,122950.41235085948,10669.741880308553,2023-11-01,33.16-1,2020-04-30
269,115254.36068058852,10669.741880308553,2023-12-01,33.16-1,2020-04-30
270,348451.83407365624,39503.13233991654,2023-01-01,55.40-8,2015-09-02
270,419324.1179967686,39503.13233991654,2023-02-01,55.40-8,2015-09-02
270,522075.1826554096,39503.13233991654,2023-03-01,55.40-8,2015-09-02
270,640178.7054957532,39503.13233991654,2023-04-01,55.40-8,2015-09-02
270,738431.9227421418,39503.13233991654,2023-05-01,55.40-8,2015-09-02
270,773950.494066012,39503.13233991654,2023-06-01,55.40-8,2015-09-02
270,728000.9373859684,39503.13233991654,2023-07-01,55.40-8,2015-09-02
270,628105.9495354444,39503.13233991654,2023-08-01,55.40-8,2015-09-02
270,526906.9688054738,39503.13233991654,2023-09-01,55.40-8,2015-09-02
270,463229.2756847411,39503.13233991654,2023-10-01,55.40-8,2015-09-02
270,452414.93180731876,39503.13233991654,2023-11-01,55.40-8,2015-09-02
270,501675.5220380974,39503.13233991654,2023-12-01,55.40-8,2015-09-02
271,475612.0004040707,21292.20904191422,2023-01-01,36.40-6,2024-02-29
271,521771.52016604686,21292.20904191422,2023-02-01,36.40-6,2024-02-29
271,572266.0480787662,21292.20904191422,2023-03-01,36.40-6,2024-02-29
271,607961.2884123395,21292.20904191422,2023-04-01,36.40-6,2024-02-29
271,607926.5940522752,21292.20904191422,2023-05-01,36.40-6,2024-02-29
271,561018.3828377102,21292.20904191422,2023-06-01,36.40-6,2024-02-29
271,475708.86788692087,21292.20904191422,2023-07-01,36.40-6,2024-02-29
271,376315.546928698,21292.20904191422,2023-08-01,36.40-6,2024-02-29
271,287068.3260003328,21292.20904191422,2023-09-01,36.40-6,2024-02-29
271,219910.8059807141,21292.20904191422,2023-10-01,36.40-6,2024-02-29
271,174868.46001841506,21292.20904191422,2023-11-01,36.40-6,2024-02-29
271,146550.9286841772,21292.20904191422,2023-12-01,36.40-6,2024-02-29
272,495664.8612364473,134822.59501882794,2023-01-01,44.53-2,2020-05-12
272,586798.044098789,134822.59501882794,2023-02-01,44.53-2,2020-05-12
272,699066.9549417747,134822.59501882794,2023-03-01,44.53-2,2020-05-12
272,795182.8918868394,134822.59501882794,2023-04-01,44.53-2,2020-05-12
272,822164.5632642964,134822.59501882794,2023-05-01,44.53-2,2020-05-12
272,744008.8057817552,134822.59501882794,2023-06-01,44.53-2,2020-05-12
272,580806.7019028947,134822.59501882794,2023-07-01,44.53-2,2020-05-12
272,400093.50748807116,134822.59501882794,2023-08-01,44.53-2,2020-05-12
272,259197.08984655575,134822.59501882794,2023-09-01,44.53-2,2020-05-12
272,171556.72015405842,134822.59501882794,2023-10-01,44.53-2,2020-05-12
272,123639.35632554394,134822.59501882794,2023-11-01,44.53-2,2020-05-12
272,99247.4239722836,134822.59501882794,2023-12-01,44.53-2,2020-05-12
273,395975.19890528434,20217.61201977229,2023-01-01,94.51-4,2015-12-10
273,487653.947297406,20217.61201977229,2023-02-01,94.51-4,2015-12-10
273,618403.6591462638,20217.61201977229,2023-03-01,94.51-4,2015-12-10
273,762643.4149613709,20217.61201977229,2023-04-01,94.51-4,2015-12-10
273,866623.393256404,20217.61201977229,2023-05-01,94.51-4,2015-12-10
273,869650.3924748116,20217.61201977229,2023-06-01,94.51-4,2015-12-10
273,756994.3913920188,20217.61201977229,2023-07-01,94.51-4,2015-12-10
273,585229.8590669151,20217.61201977229,2023-08-01,94.51-4,2015-12-10
273,431754.4449471218,20217.61201977229,2023-09-01,94.51-4,2015-12-10
273,334253.79552069283,20217.61201977229,2023-10-01,94.51-4,2015-12-10
273,291766.71345965815,20217.61201977229,2023-11-01,94.51-4,2015-12-10
273,294013.43755708035,20217.61201977229,2023-12-01,94.51-4,2015-12-10
274,421741.83033275104,169419.4040506275,2023-01-01,59.15-4,2020-08-29
274,511770.84009599953,169419.4040506275,2023-02-01,59.15-4,2020-08-29
274,665241.4494892138,169419.4040506275,2023-03-01,59.15-4,2020-08-29
274,888710.764720149,169419.4040506275,2023-04-01,59.15-4,2020-08-29
274,1174457.714318805,169419.4040506275,2023-05-01,59.15-4,2020-08-29
274,1493544.2283268292,169419.4040506275,2023-06-01,59.15-4,2020-08-29
274,1812765.0497248052,169419.4040506275,2023-07-01,59.15-4,2020-08-29
274,2140670.7863524477,169419.4040506275,2023-08-01,59.15-4,2020-08-29
274,2576230.8917853828,169419.4040506275,2023-09-01,59.15-4,2020-08-29
274,3349233.5095547,169419.4040506275,2023-10-01,59.15-4,2020-08-29
274,4926896.3019008925,169419.4040506275,2023-11-01,59.15-4,2020-08-29
274,8360090.297292324,169419.4040506275,2023-12-01,59.15-4,2020-08-29
275,63138.56596095949,183279.90315741347,2023-01-01,93.27-8,2018-07-10
275,67269.87373672589,183279.90315741347,2023-02-01,93.27-8,2018-07-10
275,70966.33389277877,183279.90315741347,2023-03-01,93.27-8,2018-07-10
275,72276.327322989,183279.90315741347,2023-04-01,93.27-8,2018-07-10
275,69465.00024817753,183279.90315741347,2023-05-01,93.27-8,2018-07-10
275,62059.82678702201,183279.90315741347,2023-06-01,93.27-8,2018-07-10
275,51399.94053218541,183279.90315741347,2023-07-01,93.27-8,2018-07-10
275,39957.4219243897,183279.90315741347,2023-08-01,93.27-8,2018-07-10
275,29906.64904843215,183279.90315741347,2023-09-01,93.27-8,2018-07-10
275,22223.906658779633,183279.90315741347,2023-10-01,93.27-8,2018-07-10
275,16819.306149074426,183279.90315741347,2023-11-01,93.27-8,2018-07-10
275,13125.202551870345,183279.90315741347,2023-12-01,93.27-8,2018-07-10
276,401976.65999238583,141632.83087705058,2023-01-01,99.66-6,2020-04-01
276,473116.6378919681,141632.83087705058,2023-02-01,99.66-6,2020-04-01
276,594258.0326228569,141632.83087705058,2023-03-01,99.66-6,2020-04-01
276,770550.7675552219,141632.83087705058,2023-04-01,99.66-6,2020-04-01
276,1000750.1446440603,141632.83087705058,2023-05-01,99.66-6,2020-04-01
276,1274889.9391286327,141632.83087705058,2023-06-01,99.66-6,2020-04-01
276,1585278.6715609713,141632.83087705058,2023-07-01,99.66-6,2020-04-01
276,1954931.1744581608,141632.83087705058,2023-08-01,99.66-6,2020-04-01
276,2476326.6742139193,141632.83087705058,2023-09-01,99.66-6,2020-04-01
276,3364283.644278195,141632.83087705058,2023-10-01,99.66-6,2020-04-01
276,5077420.742228959,141632.83087705058,2023-11-01,99.66-6,2020-04-01
276,8649014.47562225,141632.83087705058,2023-12-01,99.66-6,2020-04-01
277,229509.19915142027,52648.72085226981,2023-01-01,52.65-3,2021-08-24
277,275592.33023083647,52648.72085226981,2023-02-01,52.65-3,2021-08-24
277,346734.10823074955,52648.72085226981,2023-03-01,52.65-3,2021-08-24
277,436999.5680649699,52648.72085226981,2023-04-01,52.65-3,2021-08-24
277,529239.9785812146,52648.72085226981,2023-05-01,52.65-3,2021-08-24
277,597305.0351055935,52648.72085226981,2023-06-01,52.65-3,2021-08-24
277,622018.7220114453,52648.72085226981,2023-07-01,52.65-3,2021-08-24
277,610030.1005651661,52648.72085226981,2023-08-01,52.65-3,2021-08-24
277,593217.269801503,52648.72085226981,2023-09-01,52.65-3,2021-08-24
277,610631.222946679,52648.72085226981,2023-10-01,52.65-3,2021-08-24
277,700520.9273317229,52648.72085226981,2023-11-01,52.65-3,2021-08-24
277,914148.7831871884,52648.72085226981,2023-12-01,52.65-3,2021-08-24
278,155409.51008717102,113278.67411377987,2023-01-01,42.13-4,2018-03-02
278,190305.89843029977,113278.67411377987,2023-02-01,42.13-4,2018-03-02
278,238996.48275740875,113278.67411377987,2023-03-01,42.13-4,2018-03-02
278,290849.17354588944,113278.67411377987,2023-04-01,42.13-4,2018-03-02
278,325129.5735252478,113278.67411377987,2023-05-01,42.13-4,2018-03-02
278,320118.4024871695,113278.67411377987,2023-06-01,42.13-4,2018-03-02
278,272781.5936562895,113278.67411377987,2023-07-01,42.13-4,2018-03-02
278,205962.69165209698,113278.67411377987,2023-08-01,42.13-4,2018-03-02
278,147931.613995537,113278.67411377987,2023-09-01,42.13-4,2018-03-02
278,111003.36867978121,113278.67411377987,2023-10-01,42.13-4,2018-03-02
278,93420.87128204727,113278.67411377987,2023-11-01,42.13-4,2018-03-02
278,90282.3967358944,113278.67411377987,2023-12-01,42.13-4,2018-03-02
279,364984.336176601,157220.34207110616,2023-01-01,70.43-4,2018-08-23
279,452144.1242181928,157220.34207110616,2023-02-01,70.43-4,2018-08-23
279,600609.1746435651,157220.34207110616,2023-03-01,70.43-4,2018-08-23
279,815990.619290756,157220.34207110616,2023-04-01,70.43-4,2018-08-23
279,1085098.150267594,157220.34207110616,2023-05-01,70.43-4,2018-08-23
279,1366769.790528736,157220.34207110616,2023-06-01,70.43-4,2018-08-23
279,1612474.6995698526,157220.34207110616,2023-07-01,70.43-4,2018-08-23
279,1820000.263914137,157220.34207110616,2023-08-01,70.43-4,2018-08-23
279,2076764.2428325478,157220.34207110616,2023-09-01,70.43-4,2018-08-23
279,2570728.8927383283,157220.34207110616,2023-10-01,70.43-4,2018-08-23
279,3647832.556239422,157220.34207110616,2023-11-01,70.43-4,2018-08-23
279,6060840.575866688,157220.34207110616,2023-12-01,70.43-4,2018-08-23
280,532041.3653512212,147195.10675445833,2023-01-01,99.82-9,2021-04-20
280,623789.7839048654,147195.10675445833,2023-02-01,99.82-9,2021-04-20
280,717508.2672736542,147195.10675445833,2023-03-01,99.82-9,2021-04-20
280,764849.3669475312,147195.10675445833,2023-04-01,99.82-9,2021-04-20
280,716060.7302659595,147195.10675445833,2023-05-01,99.82-9,2021-04-20
280,564404.1728494338,147195.10675445833,2023-06-01,99.82-9,2021-04-20
280,367957.3799853493,147195.10675445833,2023-07-01,99.82-9,2021-04-20
280,203146.24842869534,147195.10675445833,2023-08-01,99.82-9,2021-04-20
280,102011.3405208144,147195.10675445833,2023-09-01,99.82-9,2021-04-20
280,51205.41459284467,147195.10675445833,2023-10-01,99.82-9,2021-04-20
280,27595.32261838191,147195.10675445833,2023-11-01,99.82-9,2021-04-20
280,16347.233476012698,147195.10675445833,2023-12-01,99.82-9,2021-04-20
281,129807.62407306803,124076.69808765437,2023-01-01,74.91-8,2021-09-19
281,164616.00729364794,124076.69808765437,2023-02-01,74.91-8,2021-09-19
281,222698.71942836003,124076.69808765437,2023-03-01,74.91-8,2021-09-19
281,304049.8423240788,124076.69808765437,2023-04-01,74.91-8,2021-09-19
281,397627.20968308125,124076.69808765437,2023-05-01,74.91-8,2021-09-19
281,478204.98082555475,124076.69808765437,2023-06-01,74.91-8,2021-09-19
281,520177.42140343913,124076.69808765437,2023-07-01,74.91-8,2021-09-19
281,523853.10079024965,124076.69808765437,2023-08-01,74.91-8,2021-09-19
281,523195.5363024965,124076.69808765437,2023-09-01,74.91-8,2021-09-19
281,567253.5878321913,124076.69808765437,2023-10-01,74.91-8,2021-09-19
281,715195.9613991255,124076.69808765437,2023-11-01,74.91-8,2021-09-19
281,1073318.593177451,124076.69808765437,2023-12-01,74.91-8,2021-09-19
282,498944.30639676505,143947.21752194982,2023-01-01,21.78-5,2017-06-03
282,586421.8388608288,143947.21752194982,2023-02-01,21.78-5,2017-06-03
282,701036.1300557723,143947.21752194982,2023-03-01,21.78-5,2017-06-03
282,812981.3886503156,143947.21752194982,2023-04-01,21.78-5,2017-06-03
282,875216.2326304289,143947.21752194982,2023-05-01,21.78-5,2017-06-03
282,846390.3610477047,143947.21752194982,2023-06-01,21.78-5,2017-06-03
282,727041.7204391176,143947.21752194982,2023-07-01,21.78-5,2017-06-03
282,566630.2389092981,143947.21752194982,2023-08-01,21.78-5,2017-06-03
282,423440.144568724,143947.21752194982,2023-09-01,21.78-5,2017-06-03
282,325622.63144161756,143947.21752194982,2023-10-01,21.78-5,2017-06-03
282,272312.44011601876,143947.21752194982,2023-11-01,21.78-5,2017-06-03
282,252970.12805621955,143947.21752194982,2023-12-01,21.78-5,2017-06-03
283,163766.75901822626,188453.07919235638,2023-01-01,64.30-4,2016-06-04
283,193025.39700020716,188453.07919235638,2023-02-01,64.30-4,2016-06-04
283,239537.23666675482,188453.07919235638,2023-03-01,64.30-4,2016-06-04
283,301346.59906591236,188453.07919235638,2023-04-01,64.30-4,2016-06-04
283,371222.55773864855,188453.07919235638,2023-05-01,64.30-4,2016-06-04
283,436913.79468785814,188453.07919235638,2023-06-01,64.30-4,2016-06-04
283,488054.31027977983,188453.07919235638,2023-07-01,64.30-4,2016-06-04
283,526735.5725941306,188453.07919235638,2023-08-01,64.30-4,2016-06-04
283,572414.9036391993,188453.07919235638,2023-09-01,64.30-4,2016-06-04
283,659386.404422525,188453.07919235638,2023-10-01,64.30-4,2016-06-04
283,839115.0348763139,188453.07919235638,2023-11-01,64.30-4,2016-06-04
283,1200871.612640529,188453.07919235638,2023-12-01,64.30-4,2016-06-04
284,363462.681449791,179704.24039570734,2023-01-01,56.18-5,2017-12-10
284,459097.1940641297,179704.24039570734,2023-02-01,56.18-5,2017-12-10
284,611050.4154271646,179704.24039570734,2023-03-01,56.18-5,2017-12-10
284,808862.2605714874,179704.24039570734,2023-04-01,56.18-5,2017-12-10
284,1008288.4715973604,179704.24039570734,2023-05-01,56.18-5,2017-12-10
284,1133617.6369747047,179704.24039570734,2023-06-01,56.18-5,2017-12-10
284,1128571.6343285057,179704.24039570734,2023-07-01,56.18-5,2017-12-10
284,1018750.0446709289,179704.24039570734,2023-08-01,56.18-5,2017-12-10
284,896961.0586391228,179704.24039570734,2023-09-01,56.18-5,2017-12-10
284,848525.3391017596,179704.24039570734,2023-10-01,56.18-5,2017-12-10
284,927753.8949089161,179704.24039570734,2023-11-01,56.18-5,2017-12-10
284,1200529.205478023,179704.24039570734,2023-12-01,56.18-5,2017-12-10
285,470650.33744792687,169717.9339880542,2023-01-01,89.73-1,2016-03-16
285,576667.9774560618,169717.9339880542,2023-02-01,89.73-1,2016-03-16
285,751246.0087436193,169717.9339880542,2023-03-01,89.73-1,2016-03-16
285,993238.2161412779,169717.9339880542,2023-04-01,89.73-1,2016-03-16
285,1276353.310657256,169717.9339880542,2023-05-01,89.73-1,2016-03-16
285,1543762.0665806134,169717.9339880542,2023-06-01,89.73-1,2016-03-16
285,1738565.7262798813,169717.9339880542,2023-07-01,89.73-1,2016-03-16
285,1861709.7640306388,169717.9339880542,2023-08-01,89.73-1,2016-03-16
285,2000782.9898101261,169717.9339880542,2023-09-01,89.73-1,2016-03-16
285,2311876.506014288,169717.9339880542,2023-10-01,89.73-1,2016-03-16
285,3031537.5009543523,169717.9339880542,2023-11-01,89.73-1,2016-03-16
285,4606846.567387971,169717.9339880542,2023-12-01,89.73-1,2016-03-16
286,83058.33108954976,181727.69877015695,2023-01-01,64.29-3,2020-08-31
286,104334.90352654064,181727.69877015695,2023-02-01,64.29-3,2020-08-31
286,136454.12838646903,181727.69877015695,2023-03-01,64.29-3,2020-08-31
286,175054.67399679046,181727.69877015695,2023-04-01,64.29-3,2020-08-31
286,208197.5995977138,181727.69877015695,2023-05-01,64.29-3,2020-08-31
286,219445.78852318574,181727.69877015695,2023-06-01,64.29-3,2020-08-31
286,200952.6875472039,181727.69877015695,2023-07-01,64.29-3,2020-08-31
286,163747.11659135498,181727.69877015695,2023-08-01,64.29-3,2020-08-31
286,128144.89063251113,181727.69877015695,2023-09-01,64.29-3,2020-08-31
286,106640.39626584122,181727.69877015695,2023-10-01,64.29-3,2020-08-31
286,101851.99604564374,181727.69877015695,2023-11-01,64.29-3,2020-08-31
286,114351.77652204872,181727.69877015695,2023-12-01,64.29-3,2020-08-31
287,64070.834425128145,41312.16004102139,2023-01-01,15.16-1,2021-11-19
287,76871.21653737154,41312.16004102139,2023-02-01,15.16-1,2021-11-19
287,93929.55012344416,41312.16004102139,2023-03-01,15.16-1,2021-11-19
287,110864.94854445178,41312.16004102139,2023-04-01,15.16-1,2021-11-19
287,120279.83078954773,41312.16004102139,2023-05-01,15.16-1,2021-11-19
287,115455.44433119499,41312.16004102139,2023-06-01,15.16-1,2021-11-19
287,96616.0468316587,41312.16004102139,2023-07-01,15.16-1,2021-11-19
287,72107.42886475123,41312.16004102139,2023-08-01,15.16-1,2021-11-19
287,51186.743315735715,41312.16004102139,2023-09-01,15.16-1,2021-11-19
287,37581.74044995583,41312.16004102139,2023-10-01,15.16-1,2021-11-19
287,30436.10141300109,41312.16004102139,2023-11-01,15.16-1,2021-11-19
287,27814.83969345383,41312.16004102139,2023-12-01,15.16-1,2021-11-19
288,255066.45444304537,89344.43390521752,2023-01-01,77.79-7,2016-04-07
288,288239.9296011673,89344.43390521752,2023-02-01,77.79-7,2016-04-07
288,338291.3233811932,89344.43390521752,2023-03-01,77.79-7,2016-04-07
288,400592.9950635135,89344.43390521752,2023-04-01,77.79-7,2016-04-07
288,466268.74186694087,89344.43390521752,2023-05-01,77.79-7,2016-04-07
288,524101.6619599419,89344.43390521752,2023-06-01,77.79-7,2016-04-07
288,566858.0294675665,89344.43390521752,2023-07-01,77.79-7,2016-04-07
288,598277.9022331508,89344.43390521752,2023-08-01,77.79-7,2016-04-07
288,634780.3904992976,89344.43390521752,2023-09-01,77.79-7,2016-04-07
288,702043.229943538,89344.43390521752,2023-10-01,77.79-7,2016-04-07
288,833769.5102473437,89344.43390521752,2023-11-01,77.79-7,2016-04-07
288,1078351.450144551,89344.43390521752,2023-12-01,77.79-7,2016-04-07
289,118201.7236550697,180792.13140326305,2023-01-01,72.47-1,2022-12-02
289,151104.3358212338,180792.13140326305,2023-02-01,72.47-1,2022-12-02
289,208245.13277447523,180792.13140326305,2023-03-01,72.47-1,2022-12-02
289,292908.3724996341,180792.13140326305,2023-04-01,72.47-1,2022-12-02
289,399377.24982523365,180792.13140326305,2023-05-01,72.47-1,2022-12-02
289,507157.4922718293,180792.13140326305,2023-06-01,72.47-1,2022-12-02
289,590241.464802945,180792.13140326305,2023-07-01,72.47-1,2022-12-02
289,644323.5551821981,180792.13140326305,2023-08-01,72.47-1,2022-12-02
289,705834.6596618672,180792.13140326305,2023-09-01,72.47-1,2022-12-02
289,847775.9315569454,180792.13140326305,2023-10-01,72.47-1,2022-12-02
289,1194470.8940019764,180792.13140326305,2023-11-01,72.47-1,2022-12-02
289,2020442.6323736089,180792.13140326305,2023-12-01,72.47-1,2022-12-02
290,369079.66832370806,120261.26355085376,2023-01-01,74.54-4,2021-02-19
290,433149.58894221677,120261.26355085376,2023-02-01,74.54-4,2021-02-19
290,538120.3803606221,120261.26355085376,2023-03-01,74.54-4,2021-02-19
290,683464.4348043959,120261.26355085376,2023-04-01,74.54-4,2021-02-19
290,859700.9579304726,120261.26355085376,2023-05-01,74.54-4,2021-02-19
290,1047476.160731787,120261.26355085376,2023-06-01,74.54-4,2021-02-19
290,1229484.4105939295,120261.26355085376,2023-07-01,74.54-4,2021-02-19
290,1413484.7021580222,120261.26355085376,2023-08-01,74.54-4,2021-02-19
290,1652080.2991012428,120261.26355085376,2023-09-01,74.54-4,2021-02-19
290,2055502.1401931094,120261.26355085376,2023-10-01,74.54-4,2021-02-19
290,2825753.0279830457,120261.26355085376,2023-11-01,74.54-4,2021-02-19
290,4364022.923908095,120261.26355085376,2023-12-01,74.54-4,2021-02-19
291,410465.6334165123,30305.02228140652,2023-01-01,37.26-1,2024-01-12
291,491562.75953192875,30305.02228140652,2023-02-01,37.26-1,2024-01-12
291,588615.6625761098,30305.02228140652,2023-03-01,37.26-1,2024-01-12
291,665325.8025422414,30305.02228140652,2023-04-01,37.26-1,2024-01-12
291,672323.9443596468,30305.02228140652,2023-05-01,37.26-1,2024-01-12
291,581874.7728797495,30305.02228140652,2023-06-01,37.26-1,2024-01-12
291,423523.731570533,30305.02228140652,2023-07-01,37.26-1,2024-01-12
291,265462.37534576753,30305.02228140652,2023-08-01,37.26-1,2024-01-12
291,154067.59753978555,30305.02228140652,2023-09-01,37.26-1,2024-01-12
291,91145.85352235718,30305.02228140652,2023-10-01,37.26-1,2024-01-12
